# JUST Configuration File
# 2024 Dec 30 : throughput : spec
#
OPTICS 4.4 0.41 0.60 26.5 26.5 26.5 26.5 26.5
SPOT 19.1 20.9 24.4 27.8 31.3
VIGNET 0.85 0.84 0.83 0.81 0.79
FIBER 87.5
ARMS 3
MEDIUM_RESOLUTION 0
PARAM 0 365 570 4096 7
PARAM 1 540 745 4096 7
PARAM 2 720 925 4096 7
CAMERA 0 1.55  16 15.0 173 32.0 14.1 2.0e-4 4 100
CAMERA 1 1.55  16 15.0 173 32.0 14.1 1.0e-4 4 100
CAMERA 2 1.55  40 15.0 100 32.0 14.1 0.01   4 100
THRPUT
  573.0  0.7299  0.8810  1.0000  0.6458  0.8924  0.3706
  574.0  0.7296  0.8814  1.0000  0.6478  0.8929  0.3720
  575.0  0.7294  0.8819  1.0000  0.6504  0.8933  0.3738
  576.0  0.7292  0.8824  1.0000  0.6535  0.8938  0.3759
  577.0  0.7289  0.8829  1.0000  0.6568  0.8943  0.3780
  578.0  0.7287  0.8834  1.0000  0.6596  0.8948  0.3799
  579.0  0.7284  0.8839  1.0000  0.6616  0.8952  0.3814
  580.0  0.7282  0.8844  1.0000  0.6627  0.8955  0.3822
  581.0  0.7280  0.8849  1.0000  0.6632  0.8958  0.3827
  582.0  0.7277  0.8854  1.0000  0.6634  0.8960  0.3830
  583.0  0.7275  0.8859  1.0000  0.6640  0.8962  0.3835
  584.0  0.7273  0.8864  1.0000  0.6649  0.8963  0.3842
  585.0  0.7270  0.8869  1.0000  0.6664  0.8965  0.3852
  586.0  0.7268  0.8874  1.0000  0.6679  0.8966  0.3862
  587.0  0.7265  0.8879  1.0000  0.6693  0.8968  0.3871
  588.0  0.7263  0.8884  1.0000  0.6700  0.8969  0.3878
  589.0  0.7261  0.8889  1.0000  0.6702  0.8972  0.3880
  590.0  0.7258  0.8894  1.0000  0.6699  0.8975  0.3881
  591.0  0.7256  0.8899  1.0000  0.6695  0.8979  0.3881
  592.0  0.7253  0.8903  1.0000  0.6693  0.8983  0.3883
  593.0  0.7251  0.8908  1.0000  0.6698  0.8988  0.3888
  594.0  0.7249  0.8913  1.0000  0.6707  0.8993  0.3897
  595.0  0.7246  0.8918  1.0000  0.6721  0.8998  0.3908
  596.0  0.7244  0.8923  1.0000  0.6735  0.9004  0.3920
  597.0  0.7241  0.8928  1.0000  0.6747  0.9009  0.3930
  598.0  0.7239  0.8933  1.0000  0.6753  0.9014  0.3937
  599.0  0.7237  0.8938  1.0000  0.6754  0.9019  0.3940
  600.0  0.7234  0.8943  1.0000  0.6752  0.9023  0.3941
  601.0  0.7230  0.8947  1.0000  0.6747  0.9026  0.3939
  602.0  0.7225  0.8951  1.0000  0.6744  0.9029  0.3938
  603.0  0.7220  0.8955  1.0000  0.6746  0.9032  0.3939
  604.0  0.7215  0.8959  1.0000  0.6752  0.9034  0.3943
  605.0  0.7210  0.8963  1.0000  0.6764  0.9036  0.3950
  606.0  0.7206  0.8967  1.0000  0.6779  0.9038  0.3959
  607.0  0.7201  0.8971  1.0000  0.6792  0.9040  0.3966
  608.0  0.7196  0.8975  1.0000  0.6802  0.9042  0.3972
  609.0  0.7191  0.8979  1.0000  0.6808  0.9045  0.3976
  610.0  0.7187  0.8983  1.0000  0.6810  0.9048  0.3978
  611.0  0.7182  0.8987  1.0000  0.6810  0.9051  0.3979
  612.0  0.7177  0.8991  1.0000  0.6810  0.9056  0.3980
  613.0  0.7172  0.8995  1.0000  0.6813  0.9060  0.3983
  614.0  0.7168  0.8999  1.0000  0.6821  0.9065  0.3989
  615.0  0.7163  0.9003  1.0000  0.6833  0.9071  0.3997
  616.0  0.7158  0.9007  1.0000  0.6848  0.9076  0.4007
  617.0  0.7153  0.9012  1.0000  0.6863  0.9082  0.4018
  618.0  0.7149  0.9016  1.0000  0.6875  0.9087  0.4026
  619.0  0.7144  0.9020  1.0000  0.6883  0.9092  0.4033
  620.0  0.7139  0.9024  1.0000  0.6886  0.9098  0.4036
  621.0  0.7135  0.9028  1.0000  0.6884  0.9102  0.4036
  622.0  0.7130  0.9032  1.0000  0.6882  0.9107  0.4036
  623.0  0.7125  0.9036  1.0000  0.6880  0.9111  0.4036
  624.0  0.7120  0.9040  1.0000  0.6881  0.9115  0.4037
  625.0  0.7116  0.9044  1.0000  0.6885  0.9119  0.4040
  626.0  0.7111  0.9048  1.0000  0.6892  0.9123  0.4045
  627.0  0.7106  0.9052  1.0000  0.6901  0.9127  0.4051
  628.0  0.7102  0.9056  1.0000  0.6909  0.9130  0.4057
  629.0  0.7097  0.9060  1.0000  0.6915  0.9134  0.4061
  630.0  0.7092  0.9064  1.0000  0.6918  0.9138  0.4064
  631.0  0.7087  0.9068  1.0000  0.6917  0.9141  0.4064
  632.0  0.7083  0.9072  1.0000  0.6913  0.9145  0.4062
  633.0  0.7078  0.9076  1.0000  0.6906  0.9149  0.4059
  634.0  0.7073  0.9080  1.0000  0.6899  0.9152  0.4056
  635.0  0.7069  0.9084  1.0000  0.6894  0.9156  0.4053
  636.0  0.7064  0.9088  1.0000  0.6891  0.9160  0.4052
  637.0  0.7059  0.9092  1.0000  0.6889  0.9163  0.4052
  638.0  0.7055  0.9096  1.0000  0.6890  0.9166  0.4053
  639.0  0.7050  0.9101  1.0000  0.6892  0.9170  0.4055
  640.0  0.7045  0.9105  1.0000  0.6894  0.9173  0.4056
  641.0  0.7040  0.9109  1.0000  0.6894  0.9175  0.4057
  642.0  0.7036  0.9113  1.0000  0.6892  0.9178  0.4056
  643.0  0.7031  0.9117  1.0000  0.6889  0.9180  0.4054
  644.0  0.7026  0.9121  1.0000  0.6884  0.9183  0.4051
  645.0  0.7022  0.9125  1.0000  0.6879  0.9185  0.4049
  646.0  0.7017  0.9129  1.0000  0.6875  0.9188  0.4046
  647.0  0.7012  0.9133  1.0000  0.6872  0.9190  0.4044
  648.0  0.7008  0.9137  1.0000  0.6871  0.9193  0.4044
  649.0  0.7003  0.9141  1.0000  0.6874  0.9195  0.4046
  650.0  0.6998  0.9145  1.0000  0.6879  0.9198  0.4049
  651.0  0.6994  0.9149  1.0000  0.6887  0.9201  0.4055
  652.0  0.6989  0.9154  1.0000  0.6896  0.9204  0.4060
  653.0  0.6984  0.9158  1.0000  0.6903  0.9207  0.4065
  654.0  0.6980  0.9162  1.0000  0.6908  0.9210  0.4069
  655.0  0.6975  0.9166  1.0000  0.6911  0.9214  0.4071
  656.0  0.6970  0.9170  1.0000  0.6911  0.9217  0.4072
  657.0  0.6966  0.9174  1.0000  0.6910  0.9220  0.4072
  658.0  0.6961  0.9178  1.0000  0.6910  0.9224  0.4072
  659.0  0.6956  0.9182  1.0000  0.6911  0.9227  0.4073
  660.0  0.6952  0.9186  1.0000  0.6914  0.9230  0.4076
  661.0  0.6947  0.9190  1.0000  0.6920  0.9233  0.4079
  662.0  0.6943  0.9194  1.0000  0.6927  0.9236  0.4084
  663.0  0.6938  0.9199  1.0000  0.6935  0.9239  0.4089
  664.0  0.6933  0.9203  1.0000  0.6943  0.9241  0.4094
  665.0  0.6929  0.9207  1.0000  0.6949  0.9244  0.4098
  666.0  0.6924  0.9211  1.0000  0.6953  0.9246  0.4100
  667.0  0.6919  0.9215  1.0000  0.6954  0.9249  0.4101
  668.0  0.6915  0.9219  1.0000  0.6951  0.9251  0.4099
